id,recipient_primary_major,recipient_secondary_majors,recipient_graduation_date,recipient_education_level,recipient_primary_college,recipient_gender,recipient_ethnicity,recipient_graduation_group_name,response_graduation_date,response_status,outcome,employer_name,employer_industry,employment_category,employment_type,job_function,job_position,employed_during_education,continuing_education_school,continuing_education_level,continuing_education_major,still_looking_option,not_seeking_option,annual_salary,pay_schedule,bonus_amount,other_compensation,job_alignment,el_participation,el_helpfulness,el_most_helpful,job_alignment_num,el_helpfulness_num,el_helpfulness_binary,el_count,el_participation_binary
5355281,Music,NA,5/12/2023,Bachelors,College of the Arts and Media,Male,White/Caucasian,23-May,5/1/2023,submitted,Still Looking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Employment,NA,NA,NA,NA,NA,No opinion,"Internship, field experience, student teaching or clinical placement, Learning community or other formal program in which one group of students takes two or more classes together, Community-based project (service learning or volunteer), Work with a faculty member on a research project, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",No,"Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",2,1,0,7,1
5355282,Management & Entrepreneurship,NA,5/12/2023,Bachelors,College of Business,Female,NA,23-May,NA,submitted,Working,Not provided,NA,Organization,Full-Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5355283,Social Work,NA,5/10/2024,Bachelors,College of Health,Female,White/Caucasian,23-May,5/1/2023,submitted,Still Looking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Employment,NA,NA,NA,NA,NA,No opinion,"Internship, field experience, student teaching or clinical placement",Somewhat,"Internship, field experience, student teaching, practicum or clinical placement",2,3,1,3,1
5355284,Management Information Systems,NA,5/10/2024,Bachelors,College of Business,Male,Native American/Alaskan Native,23-May,NA,submitted,Working,Not provided,NA,Organization,Full-Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5355289,English~Secondary Certification,English,5/12/2023,Bachelors,College Humanities & Sciences,Female,White/Caucasian,23-May,5/1/2023,submitted,Still Looking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Employment,NA,NA,NA,NA,NA,This position meets my expectations,"Internship, field experience, student teaching or clinical placement",Neutral,"Internship, field experience, student teaching, practicum or clinical placement",3,2,0,3,1
5355294,Geography~Geographic Information Systems,Geography,5/10/2024,Bachelors,College of Forestry & Conserv,Female,White/Caucasian,23-May,5/1/2023,submitted,Still Looking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Employment,NA,NA,NA,NA,NA,No opinion,"Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",No,None of the experiential learning activities I participated in at UM were helpful.,2,1,0,1,1
5355298,Creative Writing,"Women's, Gender & Sexuality St, Fine Arts",5/12/2023,Bachelors,College Humanities & Sciences,Female,White/Caucasian,23-May,5/1/2023,submitted,Working,Garden City Florascaping,Landscaping,Organization,Full-Time,Construction / Contracting,apprentice,NA,NA,NA,NA,NA,NA,NA,Hourly Wage,NA,NA,No opinion,"Study abroad or study away program, Work with a faculty member on a research project, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",Somewhat,"Study abroad or study away program, Community-based project (service learning or volunteerism), Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",2,3,1,3,1
5355299,Political Science,Public History,5/10/2024,Bachelors,College Humanities & Sciences,Female,White/Caucasian,23-May,5/1/2023,submitted,Working,El Dorado Hospitality,Hotels & Accommodation,Organization,Full-Time,Other,Food and Beverage Supervisor,Yes,NA,NA,NA,NA,NA,42328,Hourly Wage,NA,NA,No opinion,"Internship, field experience, student teaching or clinical placement",No,"Internship, field experience, student teaching, practicum or clinical placement",2,1,0,3,1
5355300,Forestry,Forestry,5/12/2023,Bachelors,College of Forestry & Conserv,Male,NA,23-May,4/1/2023,submitted,Working,USDA Forest Service,Forestry,Organization,Full-Time,Environmental / Sustainability Mgmt,Forester,NA,NA,NA,NA,NA,NA,44900,Annual Salary,5000,0,This position exceeds my expectations,None of the above,NA,NA,3,NA,NA,0,0
5355310,Environmental Studies,NA,5/12/2023,Bachelors,College Humanities & Sciences,Female,NA,23-May,5/1/2023,submitted,Working,Wild Kids Community LLC,Summer Camps/Outdoor Recreation,Temporary/Contract Work Assignment,Full-Time,Education / Teaching / Training,Guide and Administrative Assistant,Yes,NA,NA,NA,NA,NA,3000,Annual Salary,NA,NA,This position meets my expectations,"Internship, field experience, student teaching or clinical placement",Yes,"Internship, field experience, student teaching, practicum or clinical placement, Work with a faculty member on a research project",3,4,1,3,1
5355312,Forestry,"Forest & Conservation Sciences, Forestry",5/12/2023,Bachelors,College of Forestry & Conserv,Female,White/Caucasian,23-May,5/1/2023,submitted,Working,USDA Forest Service,Forestry,Organization,Full-Time,Environmental / Sustainability Mgmt,Forester,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,This position meets my expectations,None of the above,NA,NA,3,NA,NA,0,0
5355313,Physics,NA,5/10/2024,Bachelors,College Humanities & Sciences,Male,White/Caucasian,23-May,5/1/2023,submitted,Working,Starbucks Coffee Company,Restaurants & Food Service,Organization,Full-Time,Hotel / Restaurant / Hospitality,Barista Shift Supervisor,Yes,NA,NA,NA,NA,NA,24000,Annual Salary,0,0,This position meets my expectations,"Internship, field experience, student teaching or clinical placement, Community-based project (service learning or volunteer), Work with a faculty member on a research project, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc), First year course taken during freshman year on college success skills (goal-setting, study skills, campus resources, etc)",Yes,"Internship, field experience, student teaching, practicum or clinical placement, Community-based project (service learning or volunteerism), Work with a faculty member on a research project, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc), First year course taken during freshman year on college success skills (goal-setting, study skills, campus resources, etc)",3,4,1,7,1
5355318,Sociology~Global Leadership,Sociology,5/12/2023,Bachelors,College Humanities & Sciences,Female,Asian/Asian American,23-May,NA,submitted,Working,Other,NA,Organization,Full-Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5355320,Elementary Education~Elementary Certification,Elementary Education,5/10/2024,Bachelors,College of Education,Female,NA,23-May,5/1/2023,submitted,Still Looking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Employment,NA,NA,NA,NA,NA,This position meets my expectations,"Internship, field experience, student teaching or clinical placement, Learning community or other formal program in which one group of students takes two or more classes together, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",Yes,"Internship, field experience, student teaching, practicum or clinical placement, Learning community or other formal program in which one group of students takes two or more classes together, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",3,4,1,5,1
5355323,Elementary Education~Elementary Certification,Elementary Education,5/10/2024,Bachelors,College of Education,Female,White/Caucasian,23-May,4/1/2023,submitted,Working,Hellgate Elementary,K-12 Education,Organization,Full-Time,Education / Teaching / Training,Kindergarten Teacher,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,This position meets my expectations,"Internship, field experience, student teaching or clinical placement",No,"Internship, field experience, student teaching, practicum or clinical placement",3,1,0,3,1
5355324,Integrative Physiology,Psychology,5/10/2024,Bachelors,College of Health,Male,White/Caucasian,23-May,5/1/2023,submitted,Working,Missoula Freestyle Team,Summer Camps/Outdoor Recreation,Organization,Full-Time,Education / Teaching / Training,Ski instructor/head of Little Riders Program,Yes,NA,NA,NA,NA,NA,52000,Hourly Wage,800,NA,This position meets my expectations,"Internship, field experience, student teaching or clinical placement, Work with a faculty member on a research project, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc), First year course taken during freshman year on college success skills (goal-setting, study skills, campus resources, etc)",Yes,"Internship, field experience, student teaching, practicum or clinical placement, Work with a faculty member on a research project, First year course taken during freshman year on college success skills (goal-setting, study skills, campus resources, etc)",3,4,1,6,1
5355329,Marketing~Entertainment Management,Marketing,5/10/2024,Associates,College of Business,Male,White/Caucasian,23-May,NA,submitted,Working,Not provided,NA,Organization,Full-Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5355330,Native American Studies,Communication Studies,5/13/2022,Associates,College Humanities & Sciences,Female,White/Caucasian,23-May,5/1/2023,submitted,Still Looking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Employment,NA,NA,NA,NA,NA,This position fails to meet my expectations,"Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc), First year course taken during freshman year on college success skills (goal-setting, study skills, campus resources, etc)",Neutral,None of the experiential learning activities I participated in at UM were helpful.,1,2,0,2,1
5355333,Theatre~Global Leadership,Theatre,5/12/2023,Bachelors,College of the Arts and Media,Male,White/Caucasian,23-May,5/1/2023,submitted,Working,Missoula Country Club,Sports & Leisure,Organization,Full-Time,Customer/Technical Support,Bag boy,Yes,NA,NA,NA,NA,NA,20800,Hourly Wage,0,0,No opinion,"Study abroad or study away program, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",Yes,"Study abroad or study away program, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",2,4,1,2,1
5355334,Management & Entrepreneurship~Entertainment Management,Management & Entrepreneurship,5/12/2023,Bachelors,College of Business,Female,Latino(a),23-May,NA,submitted,Working,Not provided,NA,Organization,Full-Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5355335,Early Childhood Education: P-3~ECE P-3,Early Childhood Education: P-3,5/10/2024,Bachelors,College of Education,Female,White/Caucasian,23-May,NA,submitted,Working,Other,NA,Organization,Full-Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5355336,Health & Human Performance~Pre-Prof-Phys Therapy,Health & Human Performance,5/10/2024,Bachelors,College of Health,Female,White/Caucasian,23-May,5/1/2024,submitted,Still Looking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Continuing Education,NA,NA,NA,NA,NA,This position meets my expectations,"Internship, field experience, student teaching or clinical placement, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc), First year course taken during freshman year on college success skills (goal-setting, study skills, campus resources, etc)",Somewhat,"Internship, field experience, student teaching, practicum or clinical placement, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc), First year course taken during freshman year on college success skills (goal-setting, study skills, campus resources, etc)",3,3,1,5,1
5355337,Social Work,NA,5/10/2024,Bachelors,College of Health,Female,White/Caucasian,23-May,5/1/2023,submitted,Working,University of Montana TRiO Student Support Services,Higher Education,Organization,Full-Time,Counseling,Mentor,Yes,NA,NA,NA,NA,NA,41600,Hourly Wage,0,0,This position exceeds my expectations,"Internship, field experience, student teaching or clinical placement, First year course taken during freshman year on college success skills (goal-setting, study skills, campus resources, etc)",Yes,"Internship, field experience, student teaching, practicum or clinical placement",3,4,1,4,1
5355339,Computer Science,NA,5/10/2024,Bachelors,College Humanities & Sciences,Male,White/Caucasian,23-May,5/1/2024,submitted,Working,UMOnline,Design,Organization,Part-Time,Customer/Technical Support,Media Specialist,Yes,NA,NA,NA,NA,NA,37440,Hourly Wage,NA,NA,This position fails to meet my expectations,"Internship, field experience, student teaching or clinical placement, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc), First year course taken during freshman year on college success skills (goal-setting, study skills, campus resources, etc)",Somewhat,"Internship, field experience, student teaching, practicum or clinical placement",1,3,1,5,1
5355341,Management Information Systems~Global Leadership,Management Information Systems,5/12/2023,Bachelors,College of Business,Male,White/Caucasian,23-May,5/1/2023,submitted,Working,"Show Imaging, Inc.","Movies, TV, Music, Gaming",Organization,Full-Time,Fundraising & Event Management,Production Coordinator,NA,NA,NA,NA,NA,NA,52000,Hourly Wage,2500,0,This position meets my expectations,"Internship, field experience, student teaching or clinical placement, Learning community or other formal program in which one group of students takes two or more classes together, Study abroad or study away program, Community-based project (service learning or volunteer), Work with a faculty member on a research project, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc), First year course taken during freshman year on college success skills (goal-setting, study skills, campus resources, etc)",Yes,"Internship, field experience, student teaching, practicum or clinical placement, Community-based project (service learning or volunteerism), Work with a faculty member on a research project",3,4,1,9,1
5355346,Management & Entrepreneurship,NA,5/10/2024,Bachelors,College of Business,Male,White/Caucasian,23-May,NA,submitted,Working,Not provided,NA,Organization,Full-Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5355347,Physics,NA,5/10/2024,Bachelors,College Humanities & Sciences,Female,White/Caucasian,23-May,5/1/2023,submitted,Working,Other,Restaurants & Food Service,Organization,Full-Time,Hotel / Restaurant / Hospitality,Barista,Yes,NA,NA,NA,NA,NA,22880,Hourly Wage,0,10,No opinion,"Work with a faculty member on a research project, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc), First year course taken during freshman year on college success skills (goal-setting, study skills, campus resources, etc)",No,"Work with a faculty member on a research project, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc), First year course taken during freshman year on college success skills (goal-setting, study skills, campus resources, etc)",2,1,0,3,1
